"CCAA"	"IDENTHOGAR"	"ESTRATO"	"SEXO_i"	"EDAD_i"	"NORDEN_Ai"	"NORDEN_Mi"	"NADULTOS"	"NMENORES"	"A7_1_i"	"NORDEN_Pref"	"A7_2"	"A8_1_i"	"A8_2_i"	"NORINF"	"A9_otra"	"A10_i"	"A11_i"	"A12"	"B13"	"B14"	"B15_2"	"B16_2"	"B17"	"B18"	"B19a_2"	"B19b_2"	"B20a_2"	"B20b_2"	"B21a"	"B21b"	"FACTORHOGAR"	"CLASE_PR"	"D23_1"	"D23_2"	"D23_3"	"D23_4"	"D23_5"	"D23_6"	"D23_7"	"D23_8"	"D23_9"	"D23_10"	"D23_11"	"D24"	"D26"
"16"	"00001021"	"1"	"2"	81	"01"	"  "	1	0	"1"	"01"	"01"	"1"	"01"	"00"	"1"	"03"	"3"	"1"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	925.567	"9"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"02"
"16"	"00001031"	"1"	"1"	38	"01"	"  "	2	1	"2"	"02"	"01"	"1"	"01"	"01"	" "	"09"	"1"	"3"	" "	" "	"   "	"   "	" "	" "	"641"	"   "	"450"	"   "	"1"	" "	800.074	"3"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"05"
"16"	"00001031"	"1"	"2"	38	"02"	"  "	2	1	"1"	"02"	"01"	"2"	"02"	"01"	" "	"09"	"1"	"3"	" "	" "	"   "	"   "	" "	" "	"641"	"   "	"450"	"   "	"1"	" "	800.074	"3"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"16"	"00001031"	"1"	"1"	1	"  "	"51"	2	1	"2"	"02"	"01"	"2"	"03"	"01"	" "	"01"	"7"	"3"	" "	" "	"   "	"   "	" "	" "	"641"	"   "	"450"	"   "	"1"	" "	800.074	"3"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"16"	"00001041"	"1"	"1"	63	"01"	"  "	3	0	"2"	"02"	"01"	"1"	"01"	"01"	" "	"09"	"1"	"4"	" "	" "	"   "	"   "	" "	" "	"841"	"   "	"221"	"   "	"1"	" "	824.781	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"05"
"16"	"00001041"	"1"	"2"	62	"02"	"  "	3	0	"1"	"02"	"01"	"2"	"02"	"01"	" "	"09"	"1"	"4"	" "	" "	"   "	"   "	" "	" "	"841"	"   "	"221"	"   "	"1"	" "	824.781	"1"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"16"	"00001041"	"1"	"1"	29	"03"	"  "	3	0	"2"	"02"	"01"	"2"	"03"	"01"	" "	"09"	"1"	"4"	" "	" "	"   "	"   "	" "	" "	"841"	"   "	"221"	"   "	"1"	" "	824.781	"1"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"16"	"00001071"	"1"	"1"	69	"01"	"  "	2	0	"1"	"01"	"01"	"1"	"01"	"02"	" "	"08"	"3"	"2"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	799.312	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"01"
"16"	"00001071"	"1"	"2"	68	"02"	"  "	2	0	"2"	"01"	"01"	"2"	"02"	"02"	" "	"04"	"6"	"2"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	799.312	"9"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"01"
"16"	"00001101"	"1"	"2"	48	"01"	"  "	2	2	"1"	"01"	"01"	"1"	"01"	"02"	" "	"09"	"1"	"3"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	649.787	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"05"
"16"	"00001101"	"1"	"1"	47	"02"	"  "	2	2	"2"	"01"	"01"	"2"	"02"	"02"	" "	"06"	"1"	"3"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	649.787	"9"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"05"
"16"	"00001101"	"1"	"1"	14	"  "	"51"	2	2	"2"	"01"	"01"	"2"	"03"	"02"	" "	"05"	"4"	"3"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	649.787	"9"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"05"
"16"	"00001101"	"1"	"2"	10	"  "	"52"	2	2	"2"	"01"	"01"	"2"	"03"	"02"	" "	"03"	"4"	"3"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	649.787	"9"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"05"
"16"	"00001111"	"1"	"1"	84	"01"	"  "	2	0	"1"	"01"	"01"	"1"	"01"	"01"	" "	"09"	"3"	"2"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	799.312	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"01"
"16"	"00001111"	"1"	"2"	79	"02"	"  "	2	0	"2"	"01"	"01"	"2"	"02"	"01"	" "	"04"	"6"	"2"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	799.312	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"16"	"00001121"	"1"	"2"	82	"01"	"  "	1	0	"1"	"01"	"01"	"1"	"01"	"01"	" "	"09"	"3"	"1"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	925.567	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"03"
"16"	"00001131"	"1"	"2"	49	"01"	"  "	1	0	"1"	"01"	"01"	"1"	"01"	"01"	" "	"09"	"1"	"1"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	874.217	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"99"
"16"	"00001141"	"1"	"1"	32	"01"	"  "	2	0	"1"	"01"	"01"	"1"	"01"	"01"	" "	"08"	"2"	"8"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	1422.667	"3"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"01"
"16"	"00001141"	"1"	"1"	28	"02"	"  "	2	0	"2"	"01"	"01"	"2"	"10"	"01"	" "	"08"	"1"	"8"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	1422.667	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"16"	"00001151"	"1"	"2"	41	"01"	"  "	2	2	"2"	"02"	"02"	"2"	"02"	"01"	" "	"09"	"1"	"3"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	880.985	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"16"	"00001151"	"1"	"1"	40	"02"	"  "	2	2	"1"	"02"	"02"	"1"	"01"	"01"	" "	"09"	"1"	"3"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	880.985	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"05"
"16"	"00001151"	"1"	"2"	9	"  "	"51"	2	2	"2"	"02"	"02"	"2"	"03"	"01"	" "	"01"	"4"	"3"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	880.985	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"16"	"00001151"	"1"	"1"	11	"  "	"52"	2	2	"2"	"02"	"02"	"2"	"03"	"01"	" "	"03"	"4"	"3"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	880.985	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"16"	"00002031"	"1"	"1"	76	"01"	"  "	2	0	"1"	"01"	"01"	"1"	"01"	"02"	" "	"03"	"3"	"2"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	799.312	"4"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"02"
"16"	"00002031"	"1"	"2"	71	"02"	"  "	2	0	"2"	"01"	"01"	"2"	"02"	"02"	" "	"04"	"6"	"2"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	799.312	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"16"	"00002041"	"1"	"1"	84	"01"	"  "	2	0	"1"	"01"	"02"	"2"	"02"	"02"	" "	"04"	"3"	"2"	"1"	" "	"   "	"   "	" "	" "	"   "	"493"	"   "	"841"	" "	"3"	799.312	"5"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"16"	"00002041"	"1"	"2"	79	"02"	"  "	2	0	"2"	"01"	"02"	"1"	"01"	"02"	" "	"03"	"6"	"2"	"1"	" "	"   "	"   "	" "	" "	"   "	"493"	"   "	"841"	" "	"3"	799.312	"5"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"02"
"16"	"00002051"	"1"	"2"	72	"01"	"  "	3	0	"1"	"01"	"01"	"1"	"01"	"03"	" "	"06"	"3"	"6"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	617.376	"1"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"05"
"16"	"00002051"	"1"	"2"	46	"02"	"  "	3	0	"2"	"01"	"01"	"2"	"03"	"03"	" "	"06"	"1"	"6"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	617.376	"9"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"05"
"16"	"00002051"	"1"	"2"	37	"03"	"  "	3	0	"2"	"01"	"01"	"2"	"03"	"03"	" "	"09"	"1"	"6"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	617.376	"9"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"05"
"16"	"00002061"	"1"	"1"	75	"01"	"  "	1	0	"1"	"01"	"01"	"1"	"01"	"01"	" "	"09"	"3"	"1"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	1075.194	"3"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"01"
"16"	"00002081"	"1"	"1"	51	"01"	"  "	3	1	"1"	"01"	"02"	"2"	"02"	"02"	" "	"09"	"1"	"3"	" "	" "	"   "	"   "	" "	" "	"620"	"   "	"143"	"   "	"2"	" "	712.215	"2"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"16"	"00002081"	"1"	"2"	48	"02"	"  "	3	1	"2"	"01"	"02"	"1"	"01"	"02"	" "	"05"	"1"	"3"	" "	" "	"   "	"   "	" "	" "	"620"	"   "	"143"	"   "	"2"	" "	712.215	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"1"	"04"
"16"	"00002081"	"1"	"2"	22	"03"	"  "	3	1	"2"	"01"	"02"	"2"	"03"	"02"	" "	"06"	"4"	"3"	" "	" "	"   "	"   "	" "	" "	"620"	"   "	"143"	"   "	"2"	" "	712.215	"2"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"16"	"00002081"	"1"	"1"	13	"  "	"51"	3	1	"2"	"01"	"02"	"2"	"03"	"02"	" "	"04"	"4"	"3"	" "	" "	"   "	"   "	" "	" "	"620"	"   "	"143"	"   "	"2"	" "	712.215	"2"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"16"	"00002101"	"1"	"1"	83	"01"	"  "	2	0	"2"	"02"	"01"	"1"	"01"	"02"	" "	"04"	"3"	"6"	" "	" "	"   "	"   "	" "	" "	"841"	"   "	"450"	"   "	"1"	" "	719.343	"3"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"04"
"16"	"00002101"	"1"	"1"	55	"02"	"  "	2	0	"1"	"02"	"01"	"2"	"03"	"02"	" "	"08"	"1"	"6"	" "	" "	"   "	"   "	" "	" "	"841"	"   "	"450"	"   "	"1"	" "	719.343	"3"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"04"
"16"	"00002121"	"1"	"1"	71	"01"	"  "	2	0	"1"	"01"	"02"	"2"	"02"	"01"	" "	"04"	"3"	"2"	"1"	" "	"   "	"   "	" "	" "	"   "	"641"	"   "	"132"	" "	"1"	799.312	"1"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"16"	"00002121"	"1"	"2"	65	"02"	"  "	2	0	"2"	"01"	"02"	"1"	"01"	"01"	" "	"09"	"6"	"2"	"1"	" "	"   "	"   "	" "	" "	"   "	"641"	"   "	"132"	" "	"1"	799.312	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"04"
"16"	"00002131"	"1"	"1"	78	"01"	"  "	2	0	"1"	"01"	"01"	"1"	"01"	"01"	" "	"04"	"3"	"2"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	799.312	"3"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"03"
"16"	"00002131"	"1"	"2"	75	"02"	"  "	2	0	"2"	"01"	"01"	"2"	"02"	"01"	" "	"04"	"6"	"2"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	799.312	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"16"	"00003021"	"1"	"2"	82	"01"	"  "	1	0	"1"	"01"	"01"	"1"	"01"	"01"	" "	"06"	"3"	"1"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	925.567	"3"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"02"
"16"	"00003031"	"1"	"2"	62	"01"	"  "	2	0	"1"	"01"	"02"	"2"	"06"	"02"	" "	"04"	"3"	"6"	"2"	" "	"275"	"351"	"2"	" "	"   "	"   "	"   "	"   "	" "	" "	1060.721	"3"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"16"	"00003031"	"1"	"1"	34	"02"	"  "	2	0	"2"	"01"	"02"	"1"	"01"	"02"	" "	"08"	"1"	"6"	"2"	" "	"275"	"351"	"2"	" "	"   "	"   "	"   "	"   "	" "	" "	1060.721	"3"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"3"	"03"
"16"	"00003041"	"1"	"1"	76	"01"	"  "	1	0	"1"	"01"	"01"	"1"	"01"	"01"	" "	"03"	"3"	"1"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	1075.194	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"03"
"16"	"00003051"	"1"	"1"	68	"01"	"  "	2	0	"2"	"02"	"01"	"1"	"01"	"02"	" "	"09"	"3"	"2"	" "	" "	"   "	"   "	" "	" "	"853"	"   "	"223"	"   "	"1"	" "	781.35	"1"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"3"	"04"
"16"	"00003051"	"1"	"2"	63	"02"	"  "	2	0	"1"	"02"	"01"	"2"	"02"	"02"	" "	"09"	"1"	"2"	" "	" "	"   "	"   "	" "	" "	"853"	"   "	"223"	"   "	"1"	" "	781.35	"1"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"16"	"00003081"	"1"	"1"	60	"01"	"  "	2	0	"1"	"01"	"02"	"2"	"02"	"01"	" "	"09"	"1"	"2"	" "	" "	"   "	"   "	" "	" "	"861"	"   "	"211"	"   "	"1"	" "	685.514	"1"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"16"	"00003081"	"1"	"2"	56	"02"	"  "	2	0	"2"	"01"	"02"	"1"	"01"	"01"	" "	"08"	"1"	"2"	" "	" "	"   "	"   "	" "	" "	"861"	"   "	"211"	"   "	"1"	" "	685.514	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"05"
"16"	"00003121"	"1"	"2"	42	"01"	"  "	1	0	"1"	"01"	"01"	"1"	"01"	"01"	" "	"09"	"1"	"1"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	899.516	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"02"
"16"	"00003131"	"1"	"1"	73	"01"	"  "	2	0	"1"	"01"	"01"	"1"	"01"	"02"	" "	"07"	"3"	"2"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	799.312	"4"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"03"
"16"	"00003131"	"1"	"2"	72	"02"	"  "	2	0	"2"	"01"	"01"	"2"	"02"	"02"	" "	"04"	"6"	"2"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	799.312	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"16"	"00004021"	"1"	"1"	68	"01"	"  "	2	0	"1"	"01"	"02"	"2"	"02"	"02"	" "	"06"	"3"	"2"	"1"	" "	"   "	"   "	" "	" "	"   "	"271"	"   "	"411"	" "	"1"	799.312	"3"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"16"	"00004021"	"1"	"2"	68	"02"	"  "	2	0	"2"	"01"	"02"	"1"	"01"	"02"	" "	"07"	"3"	"2"	"1"	" "	"   "	"   "	" "	" "	"   "	"271"	"   "	"411"	" "	"1"	799.312	"3"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"04"
"16"	"00004031"	"1"	"2"	58	"01"	"  "	3	0	"1"	"01"	"02"	"2"	"02"	"02"	" "	"09"	"1"	"4"	" "	" "	"   "	"   "	" "	" "	"861"	"   "	"212"	"   "	"1"	" "	579.898	"2"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"16"	"00004031"	"1"	"1"	57	"02"	"  "	3	0	"2"	"01"	"02"	"1"	"01"	"02"	" "	"08"	"2"	"4"	" "	" "	"   "	"   "	" "	" "	"861"	"   "	"212"	"   "	"1"	" "	579.898	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"05"
"16"	"00004031"	"1"	"2"	30	"03"	"  "	3	0	"2"	"01"	"02"	"2"	"03"	"02"	" "	"09"	"1"	"4"	" "	" "	"   "	"   "	" "	" "	"861"	"   "	"212"	"   "	"1"	" "	579.898	"2"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"16"	"00004061"	"1"	"1"	64	"01"	"  "	3	0	"1"	"01"	"03"	"2"	"06"	"01"	" "	"09"	"3"	"4"	"1"	" "	"   "	"   "	" "	" "	"   "	"812"	"   "	"340"	" "	"1"	824.781	"3"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"05"
"16"	"00004061"	"1"	"2"	60	"02"	"  "	3	0	"2"	"01"	"03"	"2"	"06"	"01"	" "	"06"	"1"	"4"	"1"	" "	"   "	"   "	" "	" "	"   "	"812"	"   "	"340"	" "	"1"	824.781	"3"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"05"
"16"	"00004061"	"1"	"1"	28	"03"	"  "	3	0	"2"	"01"	"03"	"1"	"01"	"01"	" "	"09"	"1"	"4"	"1"	" "	"   "	"   "	" "	" "	"   "	"812"	"   "	"340"	" "	"1"	824.781	"3"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"05"
"16"	"00004071"	"1"	"2"	76	"01"	"  "	1	0	"1"	"01"	"01"	"1"	"01"	"01"	" "	"04"	"3"	"1"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	925.567	"4"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"03"
"16"	"00004091"	"1"	"1"	69	"01"	"  "	2	0	"1"	"01"	"01"	"1"	"01"	"01"	" "	"09"	"3"	"2"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	781.35	"3"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"05"
"16"	"00004091"	"1"	"2"	63	"02"	"  "	2	0	"2"	"01"	"01"	"2"	"02"	"01"	" "	"09"	"3"	"2"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	781.35	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"16"	"00004101"	"1"	"1"	63	"01"	"  "	2	0	"2"	"02"	"02"	"2"	"02"	"02"	" "	"09"	"1"	"2"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	685.514	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"16"	"00004101"	"1"	"2"	57	"02"	"  "	2	0	"1"	"02"	"02"	"1"	"01"	"02"	" "	"09"	"1"	"2"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	685.514	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"04"
"16"	"00004111"	"1"	"1"	65	"01"	"  "	2	0	"2"	"02"	"01"	"1"	"01"	"02"	" "	"08"	"3"	"2"	" "	" "	"   "	"   "	" "	"1"	"   "	"102"	"   "	"411"	" "	"1"	781.35	"3"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"03"
"16"	"00004111"	"1"	"2"	62	"02"	"  "	2	0	"1"	"02"	"01"	"2"	"02"	"02"	" "	"06"	"6"	"2"	" "	" "	"   "	"   "	" "	"1"	"   "	"102"	"   "	"411"	" "	"1"	781.35	"3"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"16"	"00004131"	"1"	"2"	89	"01"	"  "	1	0	"1"	"01"	"01"	"1"	"01"	"01"	" "	"06"	"3"	"1"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	925.567	"6"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"03"
"16"	"00004141"	"1"	"2"	67	"01"	"  "	1	0	"1"	"01"	"01"	"1"	"01"	"01"	" "	"04"	"3"	"1"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	925.567	"3"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"04"
"16"	"00004151"	"1"	"1"	72	"01"	"  "	2	0	"1"	"01"	"01"	"1"	"01"	"01"	" "	"05"	"3"	"2"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	799.312	"4"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"03"
"16"	"00004151"	"1"	"2"	70	"02"	"  "	2	0	"2"	"01"	"01"	"2"	"02"	"01"	" "	"04"	"3"	"2"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	799.312	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"16"	"00005011"	"1"	"1"	63	"01"	"  "	2	0	"1"	"01"	"01"	"1"	"01"	"01"	" "	"03"	"3"	"2"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	659.18	"4"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"3"	"04"
"16"	"00005011"	"1"	"2"	61	"02"	"  "	2	0	"2"	"01"	"01"	"2"	"02"	"01"	" "	"04"	"1"	"2"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	659.18	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"16"	"00005021"	"1"	"1"	55	"01"	"  "	2	0	"1"	"01"	"02"	"2"	"02"	"02"	" "	"06"	"2"	"8"	" "	" "	"   "	"   "	" "	"1"	"   "	"412"	"   "	"721"	" "	"1"	722.248	"4"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"16"	"00005021"	"1"	"2"	53	"02"	"  "	2	0	"2"	"01"	"02"	"1"	"01"	"02"	" "	"05"	"2"	"8"	" "	" "	"   "	"   "	" "	"1"	"   "	"412"	"   "	"721"	" "	"1"	722.248	"4"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"01"
"16"	"00005041"	"1"	"1"	53	"01"	"  "	4	0	"1"	"01"	"04"	"2"	"06"	"01"	" "	"04"	"2"	"3"	" "	" "	"   "	"   "	" "	"1"	"   "	"429"	"   "	"843"	" "	"1"	819.05	"5"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"01"
"16"	"00005041"	"1"	"2"	52	"02"	"  "	4	0	"2"	"01"	"04"	"2"	"06"	"01"	" "	"04"	"2"	"3"	" "	" "	"   "	"   "	" "	"1"	"   "	"429"	"   "	"843"	" "	"1"	819.05	"5"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"01"
"16"	"00005041"	"1"	"2"	27	"03"	"  "	4	0	"2"	"01"	"04"	"2"	"07"	"01"	" "	"08"	"7"	"3"	" "	" "	"   "	"   "	" "	"1"	"   "	"429"	"   "	"843"	" "	"1"	819.05	"5"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"01"
"16"	"00005041"	"1"	"1"	22	"04"	"  "	4	0	"2"	"01"	"04"	"1"	"01"	"01"	" "	"05"	"4"	"3"	" "	" "	"   "	"   "	" "	"1"	"   "	"429"	"   "	"843"	" "	"1"	819.05	"5"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"01"
"16"	"00005051"	"1"	"1"	92	"01"	"  "	1	0	"1"	"01"	"01"	"1"	"01"	"00"	"1"	"03"	"3"	"1"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	1075.194	"5"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"3"	"01"
